scenario,part,trial,seed,message,freq_hz,dt_s,reported_snr_db,signal_db,local_noise_db,reconstructed_snr_db
S1,8,32,2053772628,CQ Z5BIDEOCZGC,1544,0.64,-24,-56.411,-58.5,-24.411
S1,8,33,829995302,CQ Q1ABC FN42,1500,0.32,14,-19.247,-59.5,13.753
S1,8,33,829995302,<...> WOOSNR6AA96,1925,2.8,-26,-59.447,-59.5,-26.447
S1,8,33,829995302,56442095542F371AE4,1500,0.24,-14,-47.108,-59.5,-14.108
S1,8,34,2105005236,CQ Q1ABC FN42,1500,0.4,13,-19.266,-59,13.234
S1,8,34,2105005236,<...> HXU5 45 0,994,-0.88,-27,-60.329,-59.5,-27.329
S1,8,34,2105005236,CQ A//5IJMAB79,1497,0.24,-12,-45.259,-59.5,-12.259
S1,8,34,2105005236,<RDCTM166> <RDCTM650> A/P FQ81,1488,0.64,-16,-48.646,-59,-16.146
S1,8,35,1681740755,CQ Q1ABC FN42,1500,0.32,14,-18.93,-59,13.57
S1,8,35,1681740755,<...> OR9T6RV52OM RRR,1491,0.32,-15,-47.025,-59,-14.525
S1,8,36,739320938,CQ Q1ABC FN42,1500,0.4,13,-19.684,-59.5,13.316
S1,8,36,739320938,616C14EFE4AC147504,2219,3.04,-27,-60.142,-60,-26.642
S1,8,37,672702986,CQ Q1ABC FN42,1500,0.4,13,-19.057,-59,13.443
S1,8,38,1992916528,CQ Q1ABC FN42,1500,0.32,14,-18.93,-59,13.57
S1,8,39,74249808,CQ Q1ABC FN42,1500,0.32,14,-18.943,-59,13.557
S1,8,39,74249808,70AC92B0CCA4893D24,1488,2.64,-19,-51,-59,-18.5
S1,8,40,1305954242,CQ Q1ABC FN42,1500,0.32,14,-18.911,-59,13.589
S1,8,40,1305954242,CQ <...>,1491,0.4,-14,-46.854,-59,-14.354
S1,8,41,1785819366,CQ Q1ABC FN42,1500,0.32,14,-19.392,-59.5,13.608
S1,8,41,1785819366,<RDCTM156> <RDCTM606>/P BH51,1503,2.8,-17,-49.928,-59.5,-16.928
S1,8,42,1354732934,CQ Q1ABC FN42,1500,0.32,13,-19.158,-59,13.342
S1,8,43,1110599362,CQ Q1ABC FN42,1500,0.4,13,-19.019,-59,13.481
S1,8,43,1110599362,5EZBFLSWF2S <...> 73,1478,-0.4,-19,-51.191,-59,-18.691
S1,8,44,101142118,CQ Q1ABC FN42,1500,0.4,13,-19.247,-59,13.253
S1,8,44,101142118,CQ <...>,1506,2.48,-18,-50.551,-59,-18.051
S1,8,45,159926219,CQ Q1ABC FN42,1500,0.32,14,-18.778,-59,13.722
S1,8,45,159926219,<RDCTM476>/R <RDCTM61>/R R KR12,1503,0.56,-17,-49.671,-59,-17.171
S1,8,46,491833259,CQ Q1ABC FN42,1500,0.32,14,-19.424,-59.5,13.576
S1,8,47,625592400,CQ Q1ABC FN42,1500,0.32,14,-19.272,-59.5,13.728
S1,8,47,625592400,<RDCTM349>/R <RDCTM560> R JD96,1481,-0.16,-18,-51.244,-59.5,-18.244
S1,8,48,709723694,CQ Q1ABC FN42,1500,0.32,14,-19.418,-59.5,13.582
S1,8,49,173850436,CQ Q1ABC FN42,1500,0.4,14,-19.494,-59.5,13.506
S1,8,50,1859389636,CQ Q1ABC FN42,1500,0.32,13,-19.095,-59,13.405
S1,8,50,1859389636,<...> PCT5T/9AFW4 RR73,1506,0.24,-15,-47.639,-59,-15.139
S1,8,51,1853822688,CQ Q1ABC FN42,1500,0.32,14,-18.987,-59,13.513
S1,8,52,382424767,CQ Q1ABC FN42,1500,0.32,13,-19.677,-59.5,13.323
S1,8,53,37639119,CQ Q1ABC FN42,1500,0.4,14,-19.278,-59.5,13.722
S1,8,53,37639119,CQ 28XYR4OQU6E,1497,0.4,-3,-35.911,-59.5,-2.911
S1,8,53,37639119,<RDCTM622>/P <RDCTM486> R BD78,1509,0.48,-16,-48.759,-59,-16.259
S1,8,53,37639119,UQW0YBV8550?H,1491,-0.32,-18,-50.461,-59,-17.961
S1,8,54,1723762342,CQ Q1ABC FN42,1500,0.4,13,-19.538,-59.5,13.462
S1,8,55,2090794862,CQ Q1ABC FN42,1500,0.32,14,-18.5,-58.5,13.5
S1,8,56,1836998011,CQ Q1ABC FN42,1500,0.4,14,-19.405,-59.5,13.595
S1,8,56,1836998011,600EF6BFFFC59F6DAC,1484,0.56,-11,-43.816,-59.5,-10.816
S1,8,56,1836998011,<...> <RDCTM08>/R KB73,1494,0.24,-14,-47.152,-59.5,-14.152
S1,8,57,1699745277,CQ Q1ABC FN42,1500,0.32,13,-19.627,-59.5,13.373
S1,8,57,1699745277,CQ <...>,1506,1.28,-16,-49.07,-59.5,-16.07
S1,8,58,647233379,CQ Q1ABC FN42,1500,0.32,13,-19.019,-59,13.481
S1,8,58,647233379,<RDCTM329>/P J89LNA GJ67,1503,2.8,-19,-51.618,-59,-19.118
S1,8,59,1262390160,CQ Q1ABC FN42,1500,0.32,13,-19.557,-59.5,13.443
S1,8,59,1262390160,<RDCTM504> <RDCTM616> BF18,856,-1.12,-26,-59.764,-60,-26.264
S1,8,60,1158596645,CQ Q1ABC FN42,1500,0.32,14,-19.462,-59.5,13.538
S1,8,60,1158596645,<...> I FS9HNWNPI,1478,-0.4,-20,-52.539,-59.5,-19.539
S1,8,61,164677500,CQ Q1ABC FN42,1500,0.4,14,-18.962,-59,13.538
S1,8,61,164677500,CQ <RDCTM637>/UELMUJV,1513,0.32,-16,-48.911,-59,-16.411
S1,8,62,1878598152,CQ Q1ABC FN42,1500,0.4,14,-19.335,-59.5,13.665
S1,8,62,1878598152,CQ 0GJ3F GP82F,1488,0.4,-16,-48.69,-59.5,-15.69
S1,8,63,1739997415,CQ Q1ABC FN42,1500,0.4,13,-19.532,-59.5,13.468
S1,8,64,306350953,CQ Q1ABC FN42,1500,0.32,14,-18.854,-59,13.646
S1,8,64,306350953,CQ 28XYR4OQU6E,1497,0.4,-4,-36.456,-59,-3.956
S1,8,65,354655972,CQ Q1ABC FN42,1500,0.32,13,-19.519,-59.5,13.481
S1,8,65,354655972,<RDCTM488> <RDCTM527>/P R EI75,2369,3.12,-28,-61.176,-60,-27.676
S1,8,66,739758194,CQ Q1ABC FN42,1500,0.32,13,-19.133,-59,13.367
S1,8,67,2050985667,CQ Q1ABC FN42,1500,0.32,14,-18.924,-59,13.576
S1,8,67,2050985667,CQ USEVMO17XUD,1497,0.32,-4,-36.715,-59,-4.215
S1,8,68,194827135,CQ Q1ABC FN42,1500,0.32,13,-18.652,-58.5,13.348
S1,8,69,1056145709,CQ Q1ABC FN42,1500,0.4,13,-18.614,-58.5,13.386
S1,8,70,1910053967,CQ Q1ABC FN42,1500,0.32,14,-19.361,-59.5,13.639
S1,8,70,1910053967,<...> UYJMV2LDQHR RRR,1491,2.64,-18,-51.39,-59.5,-18.39
S1,8,71,56042845,CQ Q1ABC FN42,1500,0.32,13,-19.589,-59.5,13.411
S1,8,71,56042845,CQ TXR TDOJQVQ,1522,1.92,-23,-55.785,-59,-23.285
S1,8,72,348889572,CQ Q1ABC FN42,1500,0.32,14,-18.899,-59,13.601
S1,8,73,1006260112,CQ Q1ABC FN42,1500,0.32,14,-18.804,-59,13.696
S1,8,74,1023726496,CQ Q1ABC FN42,1500,0.4,14,-19.43,-59.5,13.57
S1,8,74,1023726496,Z17ORE 5G2 PJ +F9,1200,2.88,-26,-59.3,-59.5,-26.3
S1,8,75,17251147,CQ Q1ABC FN42,1500,0.32,14,-18.848,-59,13.652
S1,8,75,17251147,6ORBQ4RGG03 <960GF> 73,1509,0.48,-17,-49.215,-59,-16.715
S1,8,75,17251147,<...> FSCX/KBU1 9 73,1500,2.8,-16,-48.632,-59,-16.132
S1,8,76,2081709889,CQ Q1ABC FN42,1500,0.32,13,-18.671,-58.5,13.329
S1,8,77,2235645,CQ Q1ABC FN42,1500,0.32,14,-19.5,-59.5,13.5
S1,8,78,1708424868,CQ Q1ABC FN42,1500,0.32,13,-18.696,-58.5,13.304
S1,8,78,1708424868,<RDCTM183> <RDCTM104>/R JF91,1513,0.4,-17,-49.259,-58.5,-17.259
S1,8,79,776707330,CQ Q1ABC FN42,1500,0.32,14,-19.411,-59.5,13.589
S1,8,79,776707330,<RDCTM138> <RDCTM619>/R R LK73,1500,0.48,-13,-45.747,-59.5,-12.747
S1,8,79,776707330,E55BYN C90KOP/P NR05,1516,0.4,-19,-52.43,-59.5,-19.43
S1,8,80,1396683255,CQ Q1ABC FN42,1500,0.32,14,-19.386,-59.5,13.614
S1,8,81,458585284,CQ Q1ABC FN42,1500,0.4,13,-19.551,-59.5,13.449
S1,8,82,376904684,CQ Q1ABC FN42,1500,0.32,14,-18.816,-59,13.684
S1,8,83,704642020,CQ Q1ABC FN42,1500,0.32,13,-19.177,-59,13.323
S1,8,84,1136305288,CQ Q1ABC FN42,1500,0.32,14,-18.886,-59,13.614
S1,8,84,1136305288,<RDCTM182> 1A6 BI/P R CE58,903,-0.48,-26,-58.724,-59,-26.224
S1,8,84,1136305288,<RDCTM160>/R Y73NLM LH67,1481,-0.16,-20,-52.276,-59,-19.776
S1,8,85,514324495,CQ Q1ABC FN42,1500,0.4,14,-18.892,-59,13.608
S1,8,85,514324495,CQ 28XYR4OQU6E,1497,0.4,-4,-36.456,-59,-3.956
S1,8,85,514324495,<RDCTM340> <RDCTM802>/P R JQ80,2613,-0.72,-26,-58.642,-59,-26.142
S1,8,86,1654726144,CQ Q1ABC FN42,1500,0.32,13,-19.506,-59.5,13.494
S1,8,87,56261345,CQ Q1ABC FN42,1500,0.32,14,-18.975,-59,13.525
S1,8,88,2010064,CQ Q1ABC FN42,1500,0.32,13,-18.652,-58.5,13.348
S1,8,89,1143918419,CQ Q1ABC FN42,1500,0.32,14,-18.943,-59,13.557
S1,8,90,1378685742,CQ Q1ABC FN42,1500,0.32,13,-19.165,-59,13.335
S1,8,91,1274680098,CQ Q1ABC FN42,1500,0.4,13,-19.07,-59,13.43
S1,8,92,1507801259,CQ Q1ABC FN42,1500,0.32,13,-19.253,-59,13.247
S1,8,92,1507801259,F5EWKR7BM5U <<RDCTM400>> RR73,1506,0.48,-14,-46.848,-59,-14.348
S1,8,93,275526406,CQ Q1ABC FN42,1500,0.32,13,-18.525,-58.5,13.475
S1,8,94,1739384832,CQ Q1ABC FN42,1500,0.4,14,-19.253,-59.5,13.747
S1,8,95,1034144356,CQ Q1ABC FN42,1500,0.4,13,-19.019,-59,13.481
S1,8,96,798794966,CQ Q1ABC FN42,1500,0.32,14,-19.443,-59.5,13.557
S1,8,97,1400852295,CQ Q1ABC FN42,1500,0.32,14,-18.861,-59,13.639
S1,8,97,1400852295,N44CBR/P <RDCTM605> OJ02,1481,-0.16,-18,-50.25,-59,-17.75
S1,8,98,2030066699,CQ Q1ABC FN42,1500,0.32,14,-18.842,-59,13.658
S1,8,99,1732625189,CQ Q1ABC FN42,1500,0.32,14,-18.854,-59,13.646
S1,8,99,1732625189,CQ 28XYR4OQU6E,1497,0.4,-4,-36.291,-59,-3.791
S1,8,100,482270720,CQ Q1ABC FN42,1500,0.32,13,-18.608,-58.5,13.392
S1,8,100,482270720,CQ <...>,1491,0.4,-15,-47.456,-58.5,-15.456
S1,8,101,1014133086,CQ Q1ABC FN42,1500,0.32,14,-18.867,-59,13.633
S1,8,102,850825844,CQ Q1ABC FN42,1500,0.32,14,-18.791,-59,13.709
S1,8,103,970207322,CQ Q1ABC FN42,1500,0.32,13,-19.259,-59,13.241
S1,8,104,1726791075,CQ Q1ABC FN42,1500,0.4,14,-18.88,-59,13.62
S1,8,105,1170754450,CQ Q1ABC FN42,1500,0.32,13,-19.025,-59,13.475
S1,8,105,1170754450,CQ 0I2MYN6UJ7K,1497,0.24,-13,-45.437,-59,-12.937
S1,8,106,582257878,CQ Q1ABC FN42,1500,0.32,14,-18.88,-59,13.62
S1,8,107,298296062,CQ Q1ABC FN42,1500,0.4,13,-19.051,-59,13.449
S1,8,108,940497667,CQ Q1ABC FN42,1500,0.32,13,-18.759,-58.5,13.241
S1,8,109,1887371069,CQ Q1ABC FN42,1500,0.32,13,-19.095,-59,13.405
S1,8,110,694072106,CQ Q1ABC FN42,1500,0.4,13,-18.671,-58.5,13.329
S1,8,110,694072106,NH42Z5AOVDR <X93BRX/P> RRR,1503,0.48,-15,-47.038,-58.5,-15.038
S1,8,111,1629914335,CQ Q1ABC FN42,1500,0.4,13,-19.07,-59,13.43
S1,8,111,1629914335,<RDCTM719>/R 3XX0XZF/R R OF00,1500,0.56,-18,-50.69,-59,-18.19
S1,8,112,92064531,CQ Q1ABC FN42,1500,0.32,14,-18.962,-59,13.538
S1,8,112,92064531,CQ VG62WTH80N7,1484,-0.8,-18,-50.108,-59,-17.608
S1,8,113,995308085,CQ Q1ABC FN42,1500,0.32,14,-19.861,-60,13.639
S1,8,113,995308085,<...> NRHBU9SE3N8 73,1491,2.56,-18,-51.006,-60,-17.506
S1,8,114,2104508726,CQ Q1ABC FN42,1500,0.32,13,-20.006,-60,13.494
S1,8,115,1588557294,CQ Q1ABC FN42,1500,0.4,13,-19.07,-59,13.43
S1,8,116,469528937,CQ Q1ABC FN42,1500,0.32,14,-18.867,-59,13.633
S1,8,116,469528937,CQ /GSYKWWPQ3D,1513,0.32,-17,-49.171,-58.5,-17.171
S1,8,117,953463810,CQ Q1ABC FN42,1500,0.32,14,-19.93,-60,13.57
S1,8,117,953463810,CQ 3AWCH S OEQ,1497,0.4,-3,-36.449,-60,-2.949
S1,8,118,1284595143,CQ Q1ABC FN42,1500,0.32,13,-19.171,-59,13.329
S1,8,119,688414193,CQ Q1ABC FN42,1500,0.32,13,-19.506,-59.5,13.494
S1,8,119,688414193,CQ 3TY VZ1R6UC,453,-1.2,-28,-60.746,-59.5,-27.746
S1,8,120,692301837,CQ Q1ABC FN42,1500,0.32,14,-18.81,-59,13.69
S1,8,120,692301837,CQ 28XYR4OQU6E,1497,0.4,-3,-35.905,-59,-3.405
S1,8,121,604773365,CQ Q1ABC FN42,1500,0.32,14,-18.949,-59,13.551
S1,8,122,1631059798,CQ Q1ABC FN42,1500,0.4,14,-18.892,-59,13.608
S1,8,122,1631059798,CQ 28XYR4OQU6E,1497,0.4,-4,-36.152,-59,-3.652
S1,8,123,1814123886,CQ Q1ABC FN42,1500,0.32,13,-19.633,-59.5,13.367
S1,8,124,2025080675,CQ Q1ABC FN42,1500,0.4,14,-18.937,-59,13.563
S1,8,124,2025080675,<RDCTM566>/P <RDCTM497> R FG20,1516,0.32,-18,-50.475,-59,-17.975
S1,8,125,2033358428,CQ Q1ABC FN42,1500,0.4,13,-19.753,-59.5,13.247
S1,8,126,1954604984,CQ Q1ABC FN42,1500,0.32,14,-19.259,-59.5,13.741
S1,8,127,1767100571,CQ Q1ABC FN42,1500,0.32,13,-19.665,-59.5,13.335
S1,8,127,1767100571,CQ 28XYR4OQU6E,1497,0.4,-4,-36.873,-59.5,-3.873
S1,8,128,1563821069,CQ Q1ABC FN42,1500,0.32,14,-19.316,-59.5,13.684
S1,8,128,1563821069,CQ <RDCTM48>/0MYX,1234,3.04,-27,-59.662,-59.5,-26.662
S1,8,129,533299919,CQ Q1ABC FN42,1500,0.4,13,-19.095,-59,13.405
S1,8,130,2067473267,CQ Q1ABC FN42,1500,0.4,14,-18.937,-59,13.563
S1,8,131,52839033,CQ Q1ABC FN42,1500,0.32,14,-18.905,-59,13.595
S1,8,132,832390314,CQ Q1ABC FN42,1500,0.32,13,-19.089,-59,13.411
S1,8,132,832390314,<RDCTM128> <RDCTM770> R KB39,1494,0.24,-15,-47.538,-59,-15.038
S1,8,133,248170763,CQ Q1ABC FN42,1500,0.32,14,-19.392,-59.5,13.608
S1,8,134,1369025294,CQ Q1ABC FN42,1500,0.32,14,-19.316,-59.5,13.684
S1,8,134,1369025294,<<RDCTM259>/R> /3JWV/4XAHY RR73,1934,-1.12,-26,-59.035,-59.5,-26.035
S1,8,135,702425822,CQ Q1ABC FN42,1500,0.32,13,-19.671,-59.5,13.329
S1,8,136,261804901,CQ Q1ABC FN42,1500,0.32,14,-18.709,-59,13.791
S1,8,136,261804901,<2WHORJ9R7P3> 8BB9ZRV6311 RR73,1478,-0.4,-21,-53.178,-58.5,-21.178
S1,8,137,940290035,CQ Q1ABC FN42,1500,0.32,13,-19.342,-59,13.158
S1,8,138,464342196,CQ Q1ABC FN42,1500,0.4,13,-19.019,-59,13.481
S1,8,138,464342196,<RDCTM681>/P H05BVY R EG73,1497,0.16,-16,-48.608,-59,-16.108
S1,8,139,569771834,CQ Q1ABC FN42,1500,0.32,14,-18.88,-59,13.62
S1,8,140,1567042838,CQ Q1ABC FN42,1500,0.32,13,-18.728,-58.5,13.272
S1,8,141,977402251,CQ Q1ABC FN42,1500,0.32,14,-19.405,-59.5,13.595
S1,8,142,1167931320,CQ Q1ABC FN42,1500,0.32,13,-18.677,-58.5,13.323
S1,8,142,1167931320,<RDCTM216>/R <RDCTM489>/R JK97,1488,0.96,-9,-41.215,-58.5,-9.215
S1,8,142,1167931320,821PYJ/R <RDCTM629> FB08,925,1.92,-26,-58.759,-59,-26.259
S1,8,142,1167931320,CQ N3CE2QY1JF8,1500,0.24,-13,-45.481,-58.5,-13.481
S1,8,143,171533354,CQ Q1ABC FN42,1500,0.32,14,-19.5,-59.5,13.5
S1,8,143,171533354,04BC2B1B84C860B3F3,1544,-1.44,-25,-57.936,-59,-25.436
S1,8,144,2096220804,CQ Q1ABC FN42,1500,0.32,14,-19,-59,13.5
S1,8,144,2096220804,CQ <...>,1541,2.88,-25,-56.593,-58.5,-24.593
S1,8,145,862421760,CQ Q1ABC FN42,1500,0.32,13,-19.146,-59,13.354
S1,8,145,862421760,<RDCTM776> <RDCTM760> BH01,1503,2.8,-17,-49.375,-59,-16.875
S1,8,146,333049989,CQ Q1ABC FN42,1500,0.32,14,-19.392,-59.5,13.608
S1,8,147,702710554,CQ Q1ABC FN42,1500,0.4,13,-19.146,-59,13.354
S1,8,148,555172341,CQ Q1ABC FN42,1500,0.32,13,-18.696,-58.5,13.304
S1,8,148,555172341,CQ 28XYR4OQU6E,1497,0.4,-4,-36.152,-58.5,-4.152
S1,8,149,84486916,CQ Q1ABC FN42,1500,0.32,13,-19.247,-59,13.253
S1,8,149,84486916,CQ 28XYR4OQU6E,1497,0.4,-4,-36.608,-59,-4.108
S1,8,149,84486916,<RDCTM369> <RDCTM781>/P R ML16,1516,-1.52,-19,-51.971,-59,-19.471
S1,8,150,1724879687,CQ Q1ABC FN42,1500,0.32,13,-19.12,-59,13.38
S1,8,150,1724879687,SA14CL9ZSK3 <QF76S6KNCXW>,1197,0.32,-27,-59.354,-59,-26.854
S1,8,151,188462446,CQ Q1ABC FN42,1500,0.32,13,-19.108,-59,13.392
S1,8,151,188462446,XPS4F95ZWJ2 <...> 73,350,-1.2,-27,-59.521,-59.5,-26.521
S1,8,152,975454286,CQ Q1ABC FN42,1500,0.32,13,-19.032,-59,13.468
S1,8,153,581230524,CQ Q1ABC FN42,1500,0.4,14,-19.411,-59.5,13.589
S1,8,153,581230524,<RDCTM569> T78ULU LR26,2919,1.04,-26,-59.994,-60,-26.494
S1,8,154,241424146,CQ Q1ABC FN42,1500,0.32,14,-19,-59,13.5
S1,8,155,1620849716,CQ Q1ABC FN42,1500,0.32,14,-18.873,-59,13.627
S1,8,156,2118169448,CQ Q1ABC FN42,1500,0.32,14,-18.867,-59,13.633
S1,8,157,51888679,CQ Q1ABC FN42,1500,0.4,14,-18.956,-59,13.544
S1,8,158,47429011,CQ Q1ABC FN42,1500,0.32,13,-19.139,-59,13.361
S1,8,159,507821430,CQ Q1ABC FN42,1500,0.32,14,-18.867,-59,13.633
S1,8,160,1871434349,CQ Q1ABC FN42,1500,0.4,14,-19.494,-59.5,13.506
S1,8,160,1871434349,<RDCTM114> 3XR2JX/R R BN04,1481,2.08,-20,-52.728,-59.5,-19.728
S1,8,161,843445729,CQ Q1ABC FN42,1500,0.32,13,-19.044,-59,13.456
S1,8,162,851174115,CQ Q1ABC FN42,1500,0.32,14,-18.791,-59,13.709
S1,8,162,851174115,CQ 28XYR4OQU6E,1497,0.4,-4,-36.329,-59,-3.829
S1,8,162,851174115,<...> 1HQWLOPCWGF,1481,-0.72,-18,-50.399,-59,-17.899
S1,8,163,619113043,CQ Q1ABC FN42,1500,0.4,13,-19.013,-59,13.487
S1,8,163,619113043,CQ 6MCDR2G62V,1500,2.56,-8,-40.227,-59,-7.727
S1,8,164,450182638,CQ Q1ABC FN42,1500,0.32,14,-19.323,-59.5,13.677
S1,8,164,450182638,CQ BZPMZ3YMEIU,1497,0.4,-5,-37.563,-59.5,-4.563
S1,8,165,1176396410,CQ Q1ABC FN42,1500,0.32,13,-19.063,-59,13.437
S1,8,166,2019339011,CQ Q1ABC FN42,1500,0.32,13,-19.234,-59,13.266
S1,8,167,680198456,CQ Q1ABC FN42,1500,0.32,14,-18.842,-59,13.658
S1,8,168,2065289365,CQ Q1ABC FN42,1500,0.32,13,-18.823,-58.5,13.177
S1,8,168,2065289365,<...> <RDCTM145>/R DH19,2372,-1.44,-27,-59.429,-59,-26.929
S1,8,169,1824656197,CQ Q1ABC FN42,1500,0.32,13,-19.304,-59,13.196
S1,8,170,234156293,CQ Q1ABC FN42,1500,0.32,14,-19.905,-60,13.595
S1,8,171,1970762051,CQ Q1ABC FN42,1500,0.32,13,-19.006,-59,13.494
S1,8,172,1132817203,CQ Q1ABC FN42,1500,0.4,13,-19.025,-59,13.475
S1,8,172,1132817203,CQ 28XYR4OQU6E,1497,0.4,-4,-36.551,-59,-4.051
S1,8,173,50426524,CQ Q1ABC FN42,1500,0.32,14,-19.348,-59.5,13.652
S1,8,173,50426524,CQ <<RDCTM606>/P>,1475,-0.48,-22,-54.684,-59,-22.184
S1,8,174,2005241040,CQ Q1ABC FN42,1500,0.32,13,-19.165,-59,13.335
S1,8,175,1301948017,CQ Q1ABC FN42,1500,0.32,14,-19.392,-59.5,13.608
S1,8,175,1301948017,CQ /O1XNEJV657,1497,0.32,-5,-38.222,-59.5,-5.222
S1,8,176,779567542,CQ Q1ABC FN42,1500,0.32,14,-19.323,-59.5,13.677
S1,8,176,779567542,CQ 28XYR4OQU6E,1497,0.4,-4,-36.829,-59.5,-3.829
S1,8,177,171642631,CQ Q1ABC FN42,1500,0.32,14,-18.962,-59,13.538
S1,8,177,171642631,<...> MTIO8ZGYR6U,1500,0.24,-14,-46.494,-59,-13.994
S1,8,178,84015704,CQ Q1ABC FN42,1500,0.4,14,-18.892,-59,13.608
S1,8,178,84015704,<RDCTM188>/R <RDCTM759> OK57,1494,0.24,-13,-45.911,-59,-13.411
S1,8,179,186106502,CQ Q1ABC FN42,1500,0.4,13,-19.063,-59,13.437
S1,8,180,484227218,CQ Q1ABC FN42,1500,0.32,14,-19.392,-59.5,13.608
S1,8,181,490081499,CQ Q1ABC FN42,1500,0.32,13,-19.006,-59,13.494
S1,8,182,1642734107,CQ Q1ABC FN42,1500,0.4,14,-18.829,-59,13.671
S1,8,183,1781643586,CQ Q1ABC FN42,1500,0.32,14,-18.892,-59,13.608
S1,8,184,2033257826,CQ Q1ABC FN42,1500,0.32,14,-18.81,-59,13.69
S1,8,185,1036835499,CQ Q1ABC FN42,1500,0.32,14,-18.88,-59,13.62
S1,8,185,1036835499,3XW5WYC/P <RDCTM587> KD09,1513,0.4,-18,-50.266,-59,-17.766
S1,8,186,1970664377,CQ Q1ABC FN42,1500,0.4,14,-19.443,-59.5,13.557
S1,8,186,1970664377,<RDCTM643> <RDCTM658>/R R LJ63,1500,0.48,-14,-47.108,-59.5,-14.108
S1,8,187,676656344,CQ Q1ABC FN42,1500,0.32,14,-18.804,-59,13.696
S1,8,188,1921547816,CQ Q1ABC FN42,1500,0.4,13,-19.089,-59,13.411
S1,8,189,1014668633,CQ Q1ABC FN42,1500,0.32,13,-19.297,-59,13.203
S1,8,189,1014668633,<RDCTM89> <RDCTM98>/P AQ77,1494,0.24,-15,-47.665,-59,-15.165
S1,8,190,583276283,CQ Q1ABC FN42,1500,0.32,13,-19.063,-59,13.437
S1,8,190,583276283,MZX 26VU0EY <...> 73,1491,0.32,-16,-48.785,-59,-16.285
S1,8,191,1169629597,CQ Q1ABC FN42,1500,0.32,14,-19.449,-59.5,13.551
S1,8,192,242773650,CQ Q1ABC FN42,1500,0.32,14,-18.981,-59,13.519
S1,8,192,242773650,<...> 6UCWH988YOM 73,1484,-0.08,-18,-50.391,-59,-17.891
S1,8,193,215170609,CQ Q1ABC FN42,1500,0.32,14,-19.962,-60,13.538
S1,8,193,215170609,<RDCTM525>/P 650IRN R LB00,1506,0.48,-14,-47.519,-60,-14.019
S1,8,194,1055123643,CQ Q1ABC FN42,1500,0.32,14,-18.975,-59,13.525
S1,8,195,1251406573,CQ Q1ABC FN42,1500,0.4,14,-19.924,-60,13.576
S1,8,195,1251406573,CQ 08R8823UBC,1497,0.4,-4,-37.639,-60,-4.139
S1,8,195,1251406573,CQ GPWO H83XTA/P GP05,241,-1.6,-26,-60.406,-60.5,-26.406
S1,8,195,1251406573,<RDCTM804> <RDCTM253>/P R NR57,1484,-0.8,-17,-50.75,-60,-17.25
S1,8,196,277984201,CQ Q1ABC FN42,1500,0.32,14,-18.937,-59,13.563
S1,8,196,277984201,068KMH B52EEN R PL04,1431,2.8,-27,-59.151,-58.5,-27.151
S1,8,197,58232923,CQ Q1ABC FN42,1500,0.4,14,-19.222,-59.5,13.778
S1,8,197,58232923,CQ 28XYR4OQU6E,1497,0.4,-4,-36.937,-59.5,-3.937
S1,8,197,58232923,HQY+Z2H2IQTYN,1516,0.4,-21,-53.589,-59,-21.089
S1,8,198,179288692,CQ Q1ABC FN42,1500,0.4,13,-19.127,-59,13.373
S1,8,198,179288692,61AUC I35WVD NK40,1503,0.24,-15,-47.025,-59,-14.525
S1,8,198,179288692,<RDCTM292> M64GV/P RD72,1509,0.56,-18,-50.759,-59,-18.259
S1,8,199,1136230227,CQ Q1ABC FN42,1500,0.32,14,-19.418,-59.5,13.582
S1,8,200,361445365,CQ Q1ABC FN42,1500,0.32,14,-18.848,-59,13.652
S1,8,201,268070940,CQ Q1ABC FN42,1500,0.32,14,-18.981,-59,13.519
S1,8,202,487364927,CQ Q1ABC FN42,1500,0.4,14,-18.867,-59,13.633
S1,8,203,1962426668,CQ Q1ABC FN42,1500,0.32,13,-18.646,-58.5,13.354
S1,8,203,1962426668,494JKA <RDCTM499> R KL42,297,-1.28,-26,-58.5,-59,-26
S1,8,204,748867861,CQ Q1ABC FN42,1500,0.32,14,-19.297,-59.5,13.703
S1,8,205,929450813,CQ Q1ABC FN42,1500,0.32,14,-19.285,-59.5,13.715
S1,8,205,929450813,1J0 OM B06IKB/P JO67,1516,0.4,-20,-52.804,-59,-20.304
S1,8,206,808449891,CQ Q1ABC FN42,1500,0.32,14,-19.253,-59.5,13.747
S1,8,207,1514174519,CQ Q1ABC FN42,1500,0.32,14,-18.93,-59,13.57
S1,8,208,125540199,CQ Q1ABC FN42,1500,0.4,14,-18.956,-59,13.544
S1,8,209,568004606,CQ Q1ABC FN42,1500,0.32,14,-18.759,-59,13.741
S1,8,209,568004606,<RDCTM790>/R N24REY/R R RB56,1509,-0.16,-21,-52.833,-58.5,-20.833
S1,8,210,1239468425,CQ Q1ABC FN42,1500,0.4,14,-18.918,-59,13.582
S1,8,210,1239468425,CQ 28XYR4OQU6E,1497,0.4,-4,-36.285,-59,-3.785
S1,8,211,502340666,CQ Q1ABC FN42,1500,0.4,14,-19.304,-59.5,13.696
S1,8,212,27799577,CQ Q1ABC FN42,1500,0.32,14,-19.291,-59.5,13.709
S1,8,213,1087209796,CQ Q1ABC FN42,1500,0.32,14,-19.316,-59.5,13.684
