scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc
S7,10,1,225898935,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:20:00Z
S7,10,1,225898935,0.0,2.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:20:00Z
S7,10,2,121109330,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:20:30Z
S7,10,2,121109330,0.0,2.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:20:30Z
S7,11,0,204855309,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:20:45Z
S7,11,0,204855309,-3.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:20:45Z
S7,11,1,469311326,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:21:00Z
S7,11,1,469311326,-3.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:21:00Z
S7,11,2,1591257218,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:21:15Z
S7,11,2,1591257218,-3.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:21:15Z
S7,12,0,516013663,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:21:45Z
S7,12,0,516013663,-6.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:21:45Z
S7,12,1,603633460,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:22:00Z
S7,12,1,603633460,-6.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:22:00Z
S7,12,2,71905326,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:22:15Z
S7,12,2,71905326,-6.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:22:15Z
S7,13,0,1579884569,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:22:30Z
S7,13,0,1579884569,-10.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:22:30Z
S7,13,1,1427301707,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:23:00Z
S7,13,1,1427301707,-10.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:23:00Z
S7,13,2,773490239,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:23:15Z
S7,13,2,773490239,-10.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:23:15Z
S7,14,0,169517745,3.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-07T17:23:30Z
S7,14,0,169517745,-10.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-07T17:23:30Z
